title,rate,casts,cover,detailLink,types,time,movieTime,summary
搏击迷城,7.1,"['陈伟霆', '渡边奈绪子', '斯琴高娃', '刘兆铭', '赵柯', '李菲儿', '阮小仪', '郑佩佩']",http://pic0.iqiyipic.com/image/20210916/c7/42/v_109670527_m_601_m6.webp,http://www.iqiyi.com/v_19rrkq0dqg.html,动作,2015-6-5,98.0,生长于内蒙古大草原的年轻摔跤手——娜仁，应邀前往日本表演摔跤。临行前，金月婆婆托她寻找离别十多年的孙子赤那思。摔跤会主持人波士，永远戴着小丑面具，表现狂妄自大。摔跤会中，娜仁结识了被丈夫一度离弃的真和子，以及来自香港，与父亲冲突而离家出走的月月。波士诱使她们答应组队应战另一支凶猛的女子自由摔跤队。娜仁找到今月婆婆的孙子，他改名成若男，从事足疗按摩。出乎意料，若男拒绝一起回大草原的请求。波士和经纪人小百合利欲熏心，在娜仁事先不知的情形下，临时将比赛改为泥浆摔跤。娜仁忍辱参赛。随后发现波士的真实身份正是温纯的若男，也即五年前被迫退出相扑界的赤那思。愤恨之余，娜仁决心以爱唤醒童年伙伴的良知，找回迷失的自我。终于，赤那思与娜仁携手回到大草原，重披搏克服，继承蒙古族悠久的摔跤文化。
烈火战车,8.5,"['刘德华', '梁咏琪', '吴大维', '秦沛', '钱嘉乐', '徐锦江', '夏萍']",http://pic4.iqiyipic.com/image/20210916/ca/97/v_62816451_m_601_m12.webp,http://www.iqiyi.com/v_19rrmy4abk.html,惊悚;动作;爱情,1995-1-1,108.76,阿祖母亲逝世后，父亲管教方法不当，父子俩的关系疏离。阿祖离开家独自生活，生活状况并不如意，幸好有女友阿仪在旁鼓励照顾。阿祖一向喜爱赛电单车，但他性格要强，一次与父亲车队中的大伟比赛导致阿祖在比赛中受伤，昏迷了十天。女友悉心照顾并劝他以后不要再赛车了，于是阿祖康复后便决定放弃赛车，好好经营修车店。可是好友嘉乐在一次与大伟的比赛中身亡，事件令阿祖的初衷改变了，阿仪却失望离去……
飞鹰艾迪（普通话）,8.4,"['塔伦·埃格顿', '休·杰克曼', 'Iris Berben', '蒂姆·麦克纳尼', '克里斯托弗·沃肯']",http://pic8.iqiyipic.com/image/20210916/6f/a4/v_110507063_m_601_m11.webp,http://www.iqiyi.com/v_19rrldqoag.html,喜剧;家庭,2016-3-18,101.23,详述了英国历史上最著名的跳台滑雪运动员，有“飞鹰艾迪”之称的迈克尔.爱德华兹激励人心的真实事迹。影片刻画了艾迪在运动赛场上永不言弃的宝贵精神，赞扬了他在面对巨大困难和挑战时所表现的非凡毅力和乐观精神。影片的男主人公“飞鹰”艾迪，由曾在《王牌特工：特工学院》中有杰出表现的新晋英国小生塔伦·埃格顿饰演，而好莱坞著名影星“金刚狼”休·杰克曼也重磅加盟，饰演艾迪的教练，为帮他圆梦卡尔加里冬奥会，对他进行严格训练。冬奥会上艾迪有趣又颇具历史性的展示让他名声鹊起，成为记者关注的焦点人物，并俘获了全世界观众的心。
甜心先生,8.5,"['汤姆·克鲁斯', '蕾妮·齐薇格', 'Cuba Gooding Jr.', '凯莉·普莱斯顿', '杰瑞·奥康奈尔', '凯利·普雷斯顿', '杰·摩尔', '邦尼·亨特']",http://pic2.iqiyipic.com/image/20210916/b0/91/v_50118956_m_601_m10.webp,http://www.iqiyi.com/v_19rrk2wj4s.html,喜剧;爱情,1996-12-13,131.5,杰里待人和善，仪表不凡，是个出色的体育界经纪人。也许连天都妒嫉这个完美的男人，决定给他一个打击，杰里因为一篇流畅出色的发言稿而招来上司不满，导致被炒鱿鱼。漂亮女友离他而去，职业前景也陷入一片迷茫，从巅峰跌入谷底的杰克在临走前奋起疾呼，动员同事们跟他离开公司一起创业。结果，杰克只带走了一条鱼，还有愿意和他干一番事业的会计多萝西。现在，杰克的客户只剩下一名二流的黑人橄榄球员罗德。万事开头...
影子勇士2（普通话）,7.6,"['浩克·霍根', 'Shannon Tweed', '卡尔·韦瑟斯', '肯·科齐格', '戴尔·威尔逊']",http://pic7.iqiyipic.com/image/20220821/1e/49/v_118554309_m_601_m3.webp,http://www.iqiyi.com/v_19rqzl6b6o.html,犯罪;动作,1999-5-4,89.3,"从海豹突击队退役后的迈克和搭档罗伊、德里克以及亨特一起开办了一家私人侦探所，为客户提供各种项目的服务。这本应该是个赚钱的行业，可是许多客户支付不起昂贵的费用，但只要是为了正义而战，迈克的私人侦探所是不会介意费用问题的。
迈克虽然已退役多年，但有一件事情至今仍令他耿耿于怀。在一次任务中，军火贩子萨基申用新研制的集束弹炸死了许多迈克的战友。在迈克与他面对面的较量中，萨基申甚至摘下了迈克的防毒面具，幸好罗伊及时赶来才让迈克捡回了一条命。迈克没有看轻清萨基申的脸，只透过防毒面具看到了他的一双眼睛。那场战斗结束后，迈克的战友死伤惨重，即使是负伤被抢救过来的，他们生下的孩子也都存在残疾。这些都是萨基申的化学制剂集束弹带来的后果，迈克对他可谓恨之入骨。但这些年来，萨基申就像从人间蒸发了一样，消失得无影无踪，迈克一直在寻找他的踪迹······"
血色将至,7.5,"['丹尼尔·戴-刘易斯', '凯文·J·奥康纳', '塞伦·希德', '保罗·达诺', 'Dillon Freasie', '大卫·沃肖夫斯基', '玛丽·伊丽莎白·巴..']",http://pic0.iqiyipic.com/image/20201225/6a/26/v_50326784_m_601_m9.webp,http://www.iqiyi.com/v_19rrjrgsmk.html,,2007-9-27,158.41,"　　1898年，银矿工丹尼尔•普莱恩惟尤（丹尼尔•戴•刘易斯 Daniel Day Lewis 饰）因井下作业事故摔断了腿，但他因祸得福了解到秘密的石油信息。他利用哑童HW（狄龙•弗雷泽尔 Dillon Freasier 饰）欺骗乡民赢得了石油地盘，从此飞黄腾达。但是，成为石油大亨的他并不快乐， HW对他的怨恨与日俱增，他唯一认亲的兄弟居然也是冒牌货。传教士伊莱•桑迪不过是个借宗教蛊惑人心的小人。在一次采矿事故中，丹尼尔的工人不幸丧生。正当他希望伊莱（保罗•达诺 Paul Dano 饰）施以援手时，对方羞辱了他，两人从此开始明争暗斗…… 
　　本片根据小说《石油》改编，导演保罗•托马斯•安德森凭借此片摘得第58届柏林电影节最佳导演银熊奖。丹尼尔•戴•刘易斯摘得第80届奥斯卡金像奖影帝桂冠。"
29+1,8.0,"['周秀娜', '郑欣宜', '蔡瀚亿', '杨尚斌', '金燕玲']",http://pic0.iqiyipic.com/image/20210916/26/33/v_112651490_m_601_m8.webp,http://www.iqiyi.com/v_19rr7s7nnk.html,爱情;家庭,2017-6-2,110.45,《29+1》改编自彭秀慧执导的香港大热同名舞台剧，主要讲述即将进入三十岁的两位女性，在面对大部分同龄女性都会面对的困扰时，选择了截然不同的人生态度。一个是即将踏入三十岁的林若君，面对压力升级的工作挑战、双亲病重、仿如鸡肋的爱情关系......突然来袭的这些不安，令她感到前所未有的恐惧。另一个同样是即将迎来三十岁的黄天乐，却永远乐天知命，不为生活所困扰，身患癌症却坚持环游世界，寻找爱情，甚至从未因为微胖身型错过美食。她们互不认识，性格各异，因缘际会林若君却搬进了黄天乐的家，没想到二人竟是同年同月同日出生，林若君通过黄天乐的日记阅读着对方人生点滴，两个女子在空气中互相融合，观照，影响……到底是谁闯进了谁的世界？
育婴室,7.8,"['皮查雅·瓦塔那蒙迪里', '朱一龙', '徐洁儿']",http://pic7.iqiyipic.com/image/20221102/44/25/v_111437092_m_601_m5.webp,http://www.iqiyi.com/v_19rra7yxcs.html,惊悚;恐怖,2016-10-28,92.41,元末军阀混战时，曾出现的一支嗜食人肉，尤其是食小儿之肉的“淮右之军”。而紧邻淮河的小镇临塘曾深受其害。当年淮右军被困临塘，一夜之间吃光了镇上婴幼小儿。战乱平息之后，民国年间，临塘镇流行起召唤“婴灵”的巫术，但养婴灵者往往不得善终，而曾经吃幼婴的“淮右之军”后人蒙少晖误入其镇，一意孤行揭开了镇压邪灵的封印，古镇上开始频频出现恐怖的异象，事件的相关者也一个接一个的死去。似乎有种神秘的力量在守护着以前的某个秘密……
神探罗蒙3,7.8,"['马军勤', '陈美行', '吴烨（女）']",http://pic3.iqiyipic.com/image/20220819/d9/64/v_159374951_m_601_m3.webp,http://www.iqiyi.com/v_1viws9djslo.html,犯罪;悬疑,2021-5-15,93.68,舞女翘小姐被杀，罗蒙和白小年查到了一个红颜薄命的故事，刘阿弟为了拿到数额不小的存款杀了昔日的恋人，和邻居梓囡结婚当天被揭露出丑恶的嘴脸。
暗流（2018）,0,"['Anne Alexander-Sieder', '阿德里安·托波尔', '阿德里安·托波尔']",http://pic6.iqiyipic.com/image/20220706/9c/51/v_165695438_m_601_m2.webp,http://www.iqiyi.com/v_ii1fvvi5z4.html,惊悚;悬疑;恐怖,2018-5-25,87.61,‎当费利西塔斯的生活被颠倒过来时，她不知道她的噩梦是否正在接管，或者是否有更大的东西试图控制她 - 找出真相的唯一方法是她最好的朋友娜塔莎被关在疯人院。‎
超人,7.6,"['马龙·白兰度', '吉恩·哈克曼', '克里斯托弗·里夫', '尼德·巴蒂']",http://pic9.iqiyipic.com/image/20210916/d4/ef/v_111484241_m_601_m7.webp,http://www.iqiyi.com/v_19rra4osk8.html,动作;惊悚;奇幻,1978-12-10,151.41,氪星即将毁灭之际，为保持种族的延续，科学家乔·艾尔通过飞船将他尚在襁褓中的儿子卡尔送往地球。卡尔被地球上的肯特夫妇抚养成人，改名为i卡拉克，他具有超人的能力，将成为地球上正义和真理的守护者。长大了的卡尔来到大都市，成为《行星日报》的记者。平时，他是温文尔雅的普通记者，危急时刻就变成穿着紧身衣、披着斗篷在空中自由飞翔的守护神超人。当邪恶的鲁索妄图统治全世界时，超人是唯一能够制止他的人。
致命女秘书,6.4,"['蒂莫西·赫顿', '劳拉·弗林·鲍尔', '奥利弗·普莱特', '斯蒂文·韦伯']",http://pic7.iqiyipic.com/image/20210916/4e/7c/v_109074702_m_601_m7.webp,http://www.iqiyi.com/v_19rrnkzrlg.html,惊悚;犯罪;悬疑,1993-2-12,96.9,临时女秘书克莉丝，美艳而神秘，然而在她美丽的外表与姣好的身材下，却藏着一颗狠毒的心。她一步一步除掉手边的障碍，让自己在公司的地位大为提升。然而年轻的老板彼得绝不就此善罢甘休，他决心要阻止克莉丝，以挽救濒临破裂的公司。
明日世界（普通话）,7.6,"['布丽特妮·罗伯森', '乔治·克鲁尼', '拉菲·卡西迪', '休·劳瑞', '托马斯·罗宾森']",http://pic4.iqiyipic.com/image/20201125/98/da/v_109521863_m_601_m11.webp,http://www.iqiyi.com/v_19rro9vwqg.html,动作;科幻,2015-5-26,124.76,二十世纪初，爱迪生、巴黎铁塔总设计师埃菲尔、“交流电之父”尼古拉·特斯拉和其他顶尖的科学家、艺术家组成了一个秘密团体，共同打造一个理想计划——明日世界，传言中，华特·迪士尼也是创办人之一，在他的遗物中有一个黑盒子，装着神秘的机关。可是这个计划却出了意外，“明日世界”也从此消失。弗兰克少年时曾亲眼目睹“明日世界”，但意外之后便过着半隐居的生活，直到聪明的少女凯茜找上门，凯茜对科学和生命都充满热情，在无意间发现了神秘的徽章，她需要弗兰克的协助，破解零星线索，找到隐藏在神秘时空里的“明日世界”，以改变人类的命运…
患难之交,7.9,"['白英宽', '杜凤侠', '韩焱', '王建华', '赵联']",http://pic2.iqiyipic.com/image/20210916/91/17/v_108793777_m_601_m9.webp,http://www.iqiyi.com/v_19rrn6zd7c.html,犯罪;战争,2023-1-16,90.0,抗日战争时期，东北长白山地区。汉族小伙刘金保和朝鲜族青年金永俊结伴去深山挖参，以此维持两家各自的贫困生活。不料遭遇巡山的日寇讨伐队，为保护金保，永俊受伤落下山崖。金保以为永俊已死，绝望回家，他把卖参所得交给永俊父母，誓言今后做一个儿子义务。劳作中，他与永俊妹妹惠淑产生感情，汉奸小棒子设计诈取了金保他们的血汗钱，并欲欺侮永俊的未婚妻，金保将其救下，小棒子枉按罪名抓走金保。大难不死被抗联救起的永俊回家了，作证救出金保，阴险的小棒子以私通游击队为名将他逮捕，金保在深里将永俊救出，永俊怀着复仇的渴望......
霹雳囧花,8.0,"['周秀娜', '卢颂之', '余晓彤', '童冰玉']",http://pic3.iqiyipic.com/image/20210916/e7/95/v_110169857_m_601_m8.webp,http://www.iqiyi.com/v_19rrktjxr0.html,动作;喜剧;爱情,2015-2-26,87.08,阿宝，阿娇和TT各自面对着她们的深渊，一时之间找不到解决问题的方法，人生陷入了停顿和困境之中。一笔飞来横财吸引三人踏上了远赴马来西亚的旅途，她们以为，在那里等待着她们的会是充满了幸福和快乐的生活，以及享用不尽的荣华富贵。然而，令三人没有想到的是，从她们踏上旅途的那一刻起，即落入了神秘女子诸葛一手策划的圈套之中，三人不仅没能享福，甚至还落入了贩卖妇女的人贩手中。兔子急了也要人，可不要小看这三个看似孱弱的女人，当她们尽情使用女人的手段来对抗专门欺辱压迫女人的罪犯们之时，可没有几个人能够与她们匹敌哦。
成长教育,8.4,"['凯瑞·穆里根', '彼得·萨斯加德', '阿尔弗雷德·莫里纳', '罗莎蒙德·派克', '多米尼克·库珀', '罗莎曼德·派克', 'Olivia Williams', '威廉姆·麦灵']",http://pic7.iqiyipic.com/image/20210916/c3/fb/v_50765814_m_601_m11.webp,http://www.iqiyi.com/v_19rrfzaqk4.html,爱情,2009-10-8,100.33,本片根据英国星期日泰晤士报记者琳·巴贝尔的回忆录改编。1961年，16岁的少女珍妮对父母反复督促她学好拉丁文考上牛津的唠叨不厌其烦，而正在追求自己的男孩又不令父亲杰克满意。一个雨天，珍妮邂逅了成熟男人大卫，对方的风流倜傥和举手投足的迷人气质深深吸引了珍妮。大卫和朋友不断带珍妮出入高档酒吧、艺术品拍卖行和高级餐厅，甚至说服珍妮的父母带她游览梦寐以求的巴黎。灯红酒绿中珍妮迅速坠入爱河...
返校日迷情,6.9,"['米莎·巴顿', '马特·朗', '杰西卡·斯特普', '迈克尔·兰德斯', '尼克·帕斯奎尔']",http://pic6.iqiyipic.com/image/20220821/a2/9d/v_108822998_m_601_m7.webp,http://www.iqiyi.com/v_19rrnyvtgg.html,惊悚;犯罪;恐怖,2009-1-17,91.16,麦克带着新女友伊丽莎白，在数年后重返故里，受到了乡亲们的热烈欢迎。然而麦克高中时的女友谢尔比依旧对其余情未了，她原本希望借此与麦克有新的发展，没想到麦克已然心有所属。不甘心的谢尔比，在某天夜里驾车撞倒伊丽莎白，并将后者绑架到自己家里，准备对其进行残酷折磨。麦克四处寻找伊丽莎白，他是否能及时将其救出呢？
