date,time,买①委差,买①委比,买②委差,买②委比,买③委差,买③委比,买④委差,买④委比,买⑤委差,买⑤委比,卖①委差,卖①委比,卖②委差,卖②委比,卖③委差,卖③委比,卖④委差,卖④委比,卖⑤委差,卖⑤委比
2022-06-15,13:07:51,25.0,12.98,55.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,143.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:07:54,27.0,12.98,55.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,143.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:07:54,27.0,12.98,55.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,143.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:08:03,27.0,12.98,54.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,143.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:08:04,27.0,12.98,54.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,143.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:08:06,54.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,6.0,12.93,17.0,12.98,143.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03
2022-06-15,13:08:12,61.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,6.0,12.93,21.0,12.98,139.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03
2022-06-15,13:08:15,61.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,6.0,12.93,19.0,12.98,139.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03
2022-06-15,13:08:18,61.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,6.0,12.93,18.0,12.98,138.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03
2022-06-15,13:08:18,61.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,6.0,12.93,18.0,12.98,138.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03
2022-06-15,13:08:24,72.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,6.0,12.93,6.0,12.98,137.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03
2022-06-15,13:08:27,21.0,12.98,65.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,137.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:27,21.0,12.98,65.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,137.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:33,42.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,136.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:36,42.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,130.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:39,42.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,128.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:42,47.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,127.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:45,46.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,121.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,60.0,13.04
2022-06-15,13:08:48,46.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,121.0,12.99,147.0,13.0,50.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:08:51,52.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,119.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:08:54,59.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,116.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:08:57,60.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,116.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:00,60.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,105.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:00,60.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,105.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:05,60.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,103.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:09,60.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,95.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:12,70.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,95.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:12,70.0,12.98,51.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,95.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:18,70.0,12.98,44.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,94.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:21,77.0,12.98,44.0,12.97,21.0,12.96,3.0,12.95,8.0,12.94,94.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:24,77.0,12.98,44.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,72.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:27,68.0,12.98,44.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,68.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:30,51.0,12.98,44.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,46.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:33,75.0,12.98,27.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,46.0,12.99,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03
2022-06-15,13:09:36,11.0,12.99,83.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,147.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:09:39,30.0,12.99,65.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,105.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:09:42,35.0,12.99,60.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,105.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:09:42,35.0,12.99,60.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,105.0,13.0,50.0,13.01,50.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:09:48,37.0,12.99,60.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,104.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:09:51,37.0,12.99,60.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,103.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:09:54,22.0,12.99,59.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,103.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:09:57,22.0,12.99,58.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,103.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:10:00,6.0,12.99,58.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,106.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:10:05,5.0,12.99,58.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,107.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:10:06,58.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,107.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04,159.0,13.05
2022-06-15,13:10:09,58.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,2.0,12.99,107.0,13.0,50.0,13.01,125.0,13.03,115.0,13.04
2022-06-15,13:10:15,57.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,107.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:10:15,57.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,107.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:10:18,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,106.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:10:21,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,107.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:10:27,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,1.0,12.99,107.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03
2022-06-15,13:10:30,2.0,12.99,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,106.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:10:30,2.0,12.99,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,106.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,115.0,13.04
2022-06-15,13:10:36,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,19.0,12.99,103.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03
2022-06-15,13:10:36,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,19.0,12.99,103.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03
2022-06-15,13:10:42,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,3.0,12.99,104.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03
2022-06-15,13:10:45,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,3.0,12.99,103.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03
2022-06-15,13:10:48,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,103.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:10:48,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,103.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:10:48,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,103.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:10:57,34.0,12.98,24.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,102.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:00,34.0,12.98,29.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,122.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:03,24.0,12.98,29.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,122.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:05,24.0,12.98,29.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,122.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:09,1.0,12.99,25.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,100.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:12,1.0,12.99,25.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,101.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:15,1.0,12.99,25.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,100.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:24,2.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,76.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:24,2.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,76.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:24,2.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,76.0,13.0,50.0,13.01,4.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:35,2.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,76.0,13.0,50.0,13.01,7.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:35,2.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,76.0,13.0,50.0,13.01,7.0,13.02,125.0,13.03,113.0,13.04
2022-06-15,13:11:39,2.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,76.0,13.0,50.0,13.01,7.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:11:42,3.0,12.99,24.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,57.0,13.0,50.0,13.01,7.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:11:45,2339.0,12.99,23.0,12.98,5.0,12.97,4.0,12.96,3.0,12.95,24.0,13.0,50.0,13.01,7.0,13.02,125.0,13.03,58.0,13.04
2022-06-15,13:11:51,50.0,13.0,2339.0,12.99,23.0,12.98,5.0,12.97,4.0,12.96,37.0,13.01,7.0,13.02,125.0,13.03,58.0,13.04,139.0,13.05
2022-06-15,13:11:54,74.0,13.0,2339.0,12.99,2.0,12.98,5.0,12.97,4.0,12.96,35.0,13.01,7.0,13.02,125.0,13.03,58.0,13.04,139.0,13.05
2022-06-15,13:11:54,74.0,13.0,2339.0,12.99,2.0,12.98,5.0,12.97,4.0,12.96,35.0,13.01,7.0,13.02,125.0,13.03,58.0,13.04,139.0,13.05
2022-06-15,13:11:57,166.0,13.01,74.0,13.0,2339.0,12.99,2.0,12.98,5.0,12.97,12.0,13.02,125.0,13.03,58.0,13.04,139.0,13.05,16.0,13.06
2022-06-15,13:12:00,163.0,13.01,97.0,13.0,9.0,12.99,2.0,12.98,5.0,12.97,7.0,13.02,95.0,13.03,58.0,13.04,139.0,13.05,16.0,13.06
2022-06-15,13:12:06,11.0,13.02,132.0,13.01,49.0,13.0,9.0,12.99,2.0,12.98,94.0,13.03,58.0,13.04,139.0,13.05,16.0,13.06,21.0,13.07
2022-06-15,13:12:09,131.0,13.01,49.0,13.0,9.0,12.99,2.0,12.98,5.0,12.97,12.0,13.02,94.0,13.03,58.0,13.04,139.0,13.05,16.0,13.06
2022-06-15,13:12:09,131.0,13.01,49.0,13.0,9.0,12.99,2.0,12.98,5.0,12.97,12.0,13.02,94.0,13.03,58.0,13.04,139.0,13.05,16.0,13.06
2022-06-15,13:12:12,129.0,13.01,49.0,13.0,9.0,12.99,2.0,12.98,5.0,12.97,5.0,13.02,94.0,13.03,58.0,13.04,139.0,13.05,16.0,13.06
2022-06-15,13:12:15,9.0,13.0,9.0,12.99,2.0,12.98,5.0,12.97,4.0,12.96,123.0,13.01,5.0,13.02,94.0,13.03,58.0,13.04,139.0,13.05
2022-06-15,13:12:21,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,16.0,13.0,106.0,13.01,5.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:24,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,9.0,13.0,108.0,13.01,3.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:27,4.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,2.0,13.0,108.0,13.01,3.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:30,4.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,4.0,13.0,108.0,13.01,15.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:33,4.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,7.0,13.0,105.0,13.01,15.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:36,4.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,6.0,13.0,105.0,13.01,15.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:39,2.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,6.0,13.0,105.0,13.01,15.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:42,3.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,13.0,105.0,13.01,15.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:45,2.0,12.99,1.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,13.0,105.0,13.01,15.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:48,5.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,9.0,13.0,103.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:12:51,5.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,2.0,12.99,17.0,13.0,103.0,13.01,16.0,13.02,94.0,13.03
2022-06-15,13:12:54,11.0,12.99,6.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,17.0,13.0,103.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:00,6.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,2.0,13.0,102.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:00,6.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,2.0,13.0,102.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:05,5.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,15.0,13.0,101.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:06,5.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,41.0,13.0,85.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:12,56.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,87.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:12,56.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,87.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:12,56.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,87.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:18,50.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,90.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:24,10.0,12.99,50.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,72.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:27,50.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,72.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:30,1.0,12.99,54.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,73.0,13.0,78.0,13.01,16.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:13:33,54.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,9.0,12.99,63.0,13.0,78.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:36,54.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,11.0,12.99,63.0,13.0,78.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:39,54.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,16.0,12.99,83.0,13.0,78.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:42,55.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,17.0,12.99,87.0,13.0,78.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:45,2533.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,2.0,12.99,87.0,13.0,78.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:48,2533.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,9.0,12.99,87.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:51,2533.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,28.0,12.99,87.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:54,57.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,27.0,12.99,87.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:54,57.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,27.0,12.99,87.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:13:54,57.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,27.0,12.99,87.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:03,48.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,38.0,12.99,87.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:06,48.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,38.0,12.99,100.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:09,48.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,32.0,12.99,90.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:12,49.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,15.0,12.99,90.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:12,49.0,12.98,13.0,12.97,4.0,12.96,3.0,12.95,8.0,12.94,15.0,12.99,90.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:18,49.0,12.98,13.0,12.97,4.0,12.96,19.0,12.95,8.0,12.94,15.0,12.99,90.0,13.0,50.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:21,6.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,15.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:24,20.0,12.99,88.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,87.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:14:27,16.0,12.99,88.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,87.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:14:30,17.0,12.99,88.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,87.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:14:35,17.0,12.99,88.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,87.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:14:35,17.0,12.99,88.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,87.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03,58.0,13.04
2022-06-15,13:14:39,88.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,7.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:42,7.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,7.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:42,7.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,7.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:42,7.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,7.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:51,7.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,32.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:54,3.0,12.98,13.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,42.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:14:57,2.0,12.98,14.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,54.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:00,14.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,30.0,12.93,2.0,12.98,105.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02
2022-06-15,13:15:05,7.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,30.0,12.93,81.0,12.99,90.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:06,8.0,12.97,12.0,12.96,19.0,12.95,8.0,12.94,30.0,12.93,85.0,12.99,93.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:12,10.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,2.0,12.98,99.0,12.99,93.0,13.0,110.0,13.01,77.0,13.02
2022-06-15,13:15:12,10.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,2.0,12.98,99.0,12.99,93.0,13.0,110.0,13.01,77.0,13.02
2022-06-15,13:15:15,10.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,2.0,12.98,96.0,12.99,93.0,13.0,110.0,13.01,77.0,13.02
2022-06-15,13:15:21,21.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,77.0,12.99,95.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:24,21.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,76.0,12.99,95.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:24,21.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,76.0,12.99,95.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:24,21.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,76.0,12.99,95.0,13.0,110.0,13.01,77.0,13.02,94.0,13.03
2022-06-15,13:15:33,8.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,1.0,12.98,72.0,12.99,95.0,13.0,110.0,13.01,77.0,13.02
2022-06-15,13:15:36,14.0,12.97,12.0,12.96,20.0,12.95,8.0,12.94,30.0,12.93,3.0,12.98,72.0,12.99,95.0,13.0,110.0,13.01,77.0,13.02
